,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
64,0,3000,3162,2.5860459241580567,9,pictures\transformed\roomBright_figureDark\S.JPG,brightness,16.47035714608786,gamma,0.8041227803786354,None,None,1,10_S_brightness16.0_gamma0.8.jpg,10,S,0.0,0.8,0.0,16.0,0.0,2023-08-24,22:00:50.797461,f,26.378259420394897,1.1287684440612793,4,-1.4004611355925398
65,1,3900,4038,2.638412885785207,12,pictures\transformed\roomBright_figureDark\S.JPG,contrast,0.8620155610352586,brightness,25.42108801915726,gamma,0.678055101575415,2,13_S_contrast0.86_brightness25.0_gamma0.68.jpg,13,S,0.86,0.68,0.0,25.0,0.0,2023-08-24,22:00:58.230276,f,33.81107425689697,1.1450319290161133,4,-1.3083442401693337
66,2,4200,4407,2.7608999719434477,13,pictures\transformed\roomBright_figureDark\P.JPG,gamma,0.5725210040810984,brightness,19.04862366421913,None,None,1,14_P_gamma0.57_brightness19.0.jpg,14,P,0.0,0.57,0.0,19.0,0.0,2023-08-24,22:01:00.800468,f,36.38126611709595,1.1934425830841064,4,-1.0341447576762008
67,3,5100,5270,2.473883610710369,16,pictures\transformed\roomBright_figureDark\9.JPG,contrast,1.049269905785763,gamma,1.042500674351975,sharpness,0.2499258866014641,2,17_9_contrast1.0_gamma1.0_sharpness0.25.jpg,17,9,1.0,1.0,0.25,0.0,0.0,2023-08-24,22:01:08.199765,f,43.78056359291077,1.175429344177246,4,-1.1361723150677845
68,4,10800,10970,2.474140681625849,35,pictures\transformed\roomBright_figureDark\I.JPG,sharpness,0.925004531132186,equalization,29.43662030444591,None,None,2,36_I_sharpness0.93_equalization29.0.jpg,36,I,0.0,0.0,0.93,0.0,29.0,2023-08-24,22:01:55.814835,f,91.3956332206726,1.30064058303833,4,-0.42697188059704755
69,0,900,1071,2.599098861630241,2,pictures\transformed\roomBright_figureDark\9.JPG,sharpness,0.7755670550947138,contrast,1.042100400557845,equalization,27.6831320370672,0,3_9_sharpness0.78_contrast1.0_equalization28.0.jpg,3,9,1.0,0.0,0.78,0.0,28.0,2023-08-24,22:03:27.619784,t,9.2248694896698,1.5675373077392578,4,1.084739646566385
70,1,5400,5616,2.4747468459388275,17,pictures\transformed\roomBright_figureDark\2.JPG,sharpness,0.4107281771271519,contrast,0.945182331604396,equalization,16.65649202289276,0,18_2_sharpness0.41_contrast0.95_equalization17.0.jpg,18,2,0.95,0.0,0.41,0.0,17.0,2023-08-24,22:04:05.034541,t,46.64151906967163,1.5519063472747805,4,0.9962053899498441
71,2,9900,10123,2.466707251060765,32,pictures\transformed\roomBright_figureDark\T.JPG,gamma,0.9221459130431992,contrast,1.141689370601595,equalization,25.20691851782818,1,33_T_gamma0.92_contrast1.1_equalization25.0.jpg,33,T,1.1,0.92,0.0,0.0,25.0,2023-08-24,22:04:42.613897,f,84.22087550163269,1.614696025848389,4,1.3518481240185123
72,3,10200,10417,2.5092356475051574,33,pictures\transformed\roomBright_figureDark\C.JPG,brightness,9.950696982162768,sharpness,0.4516522053454403,gamma,1.067453398070382,1,34_C_brightness10.0_sharpness0.45_gamma1.1.jpg,34,C,0.0,1.1,0.45,10.0,0.0,2023-08-24,22:04:44.936358,f,86.54333639144897,1.4145164489746094,4,0.21802464153896467
73,4,10500,10691,2.3895562894346907,34,pictures\transformed\roomBright_figureDark\P.JPG,sharpness,0.8289019864722087,gamma,0.7762604003679148,equalization,14.358570652935,1,35_P_sharpness0.83_gamma0.78_equalization14.0.jpg,35,P,0.0,0.78,0.83,0.0,14.0,2023-08-24,22:04:47.506310,f,89.11328768730164,1.4895639419555664,4,0.6430960258025094
