0,1
3_9_sharpness0.78_contrast1.0_equalization28.0.jpg,"[2.781263607303074, 0.5090577947943202, 4]"
10_7_contrast0.97_equalization4.7.jpg,"[2.7821421232950243, 0.5251924919131946, 2]"
4_7_sharpness0.065_contrast0.93.jpg,"[2.78385538480635, nan, 1]"
25_P_sharpness0.33_contrast0.87_brightness22.0.jpg,"[2.786696019370307, nan, 1]"
36_I_sharpness0.93_equalization29.0.jpg,"[2.7867132926836247, 0.3942185095360245, 4]"
11_2_sharpness0.13_gamma0.92_equalization8.1.jpg,"[2.787630163214154, nan, 1]"
14_8_contrast0.98_equalization16.0.jpg,"[2.789783837394804, nan, 1]"
25_9_contrast0.85_gamma0.66_sharpness0.3.jpg,"[2.790919228685035, nan, 1]"
11_8_contrast1.0_brightness25.0.jpg,"[2.791554090033514, nan, 1]"
4_I_gamma0.98_sharpness0.66_equalization7.6.jpg,"[2.79164139213047, nan, 1]"
4_0_gamma0.95_sharpness0.049_contrast1.0.jpg,"[2.792180514039532, nan, 1]"
30_T_contrast0.85_sharpness0.96_equalization17.0.jpg,"[2.792396794081814, nan, 1]"
9_1_sharpness0.16_gamma0.72_equalization31.0.jpg,"[2.793801159027576, nan, 1]"
39_S_brightness8.3_sharpness0.97_contrast1.1.jpg,"[2.79385397748057, 0.31003568811805005, 4]"
35_B_brightness5.0_sharpness0.97_contrast0.87.jpg,"[2.7942122623180947, 0.2147062266816584, 4]"
47_Q_sharpness0.28_brightness7.1_gamma1.0.jpg,"[2.794619599485052, nan, 1]"
16_C_brightness24.0_sharpness0.61_contrast1.2.jpg,"[2.795434689987729, nan, 1]"
4_2_gamma0.94_brightness5.6_sharpness0.12.jpg,"[2.796614447217133, nan, 1]"
44_7_brightness5.0_sharpness0.26.jpg,"[2.79716086554395, 0.669697883892605, 2]"
31_C_gamma0.93_sharpness0.89.jpg,"[2.797192166060444, nan, 1]"
9_E_gamma0.95_equalization19.0.jpg,"[2.797678725010825, nan, 1]"
24_8_gamma1.0_sharpness0.61_equalization15.0.jpg,"[2.797722671810037, nan, 1]"
11_P_contrast1.1_gamma0.9_equalization20.0.jpg,"[2.798520074575602, nan, 1]"
37_1_gamma0.86_brightness27.0_sharpness0.93.jpg,"[2.798644535863624, nan, 1]"
36_3_contrast0.88_gamma0.56.jpg,"[2.799741248827724, 0.5259945070052793, 3]"
6_9_gamma0.88_contrast1.0_equalization21.0.jpg,"[2.801346803778412, nan, 1]"
2_E_contrast1.0_sharpness0.68_equalization7.2.jpg,"[2.802342294414189, 0.23088895177391064, 2]"
2_7_gamma0.88_sharpness0.51_contrast0.99.jpg,"[2.806266105883573, nan, 1]"
45_9_gamma0.5_sharpness0.024_equalization32.0.jpg,"[2.8083360875387493, 0.8769190338979254, 2]"
23_I_brightness24.0_gamma1.0_sharpness0.76.jpg,"[2.808784901944123, nan, 1]"
16_1_sharpness0.68_gamma0.87_brightness28.0.jpg,"[2.809166314175214, nan, 1]"
24_C_gamma0.71_sharpness0.93_contrast1.2.jpg,"[2.8094759811060412, 0.3371341889082621, 3]"
19_8_contrast1.1_sharpness0.16_equalization25.0.jpg,"[2.817794422265986, nan, 1]"
35_E_brightness0.65_gamma1.1.jpg,"[2.818111127506781, 0.588412108506852, 4]"
39_0_contrast1.0_brightness2.7.jpg,"[2.818811267691224, 0.4869104054418031, 4]"
7_1_gamma0.79_brightness16.0.jpg,"[2.8208729683761953, 0.2435311305125756, 3]"
18_0_sharpness0.95_gamma0.72_contrast0.98.jpg,"[2.8208941157743, nan, 1]"
28_S_gamma0.56_brightness0.36_sharpness0.67.jpg,"[2.824445071101646, 0.35627543630642977, 4]"
29_3_sharpness0.63_equalization6.8.jpg,"[2.82526775482521, nan, 1]"
